,period_begin,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,remote_work_share,asset_value_momentum,State,City,Property_Type,occupancy,age_median,airport_distance,airport_volume,railroad_distance,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth
10931,2019-12-31,,,,,,,,,,,,,,,5.78,0.00264649,NC,Raleigh,Mall,0.937,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,115.68,1.33,2.67,80096.0,12.27,87.46,0.26,64.15,59654.37,142078.63,33.75,4.74,1.8,1.98,74.81,2.14,3.31,-2.85
10932,2020-01-31,,,,,,,,,,,,,,,5.58,0.00571692,NC,Raleigh,Mall,0.93705781,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10933,2020-02-29,,,,,,,,,,,,,,,6.03,0.00571692,NC,Raleigh,Mall,0.94513576,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10934,2020-03-31,,,,,,,,,,,,,,,6.81,0.00571692,NC,Raleigh,Mall,0.94513576,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10935,2020-04-30,,,,,,,,,,,,,,,9.87,0.00830032,NC,Raleigh,Mall,0.94712307,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10936,2020-05-31,,,,,,,,,,,,,,,10.94,-0.15202991,NC,Raleigh,Mall,0.94712307,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10937,2020-06-30,,,,,,,,,,,,,,,10.39,-0.15202991,NC,Raleigh,Mall,0.94712307,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10938,2020-07-31,,,,,,,,,,,,,,,11.25,-0.15202986,NC,Raleigh,Mall,0.9440741,36.55700556,12.91094938,267554973.0,2.39835916,7.0,5.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10939,2020-08-31,,,,,,,,,,,,,,,12.52,-0.15170486,NC,Raleigh,Mall,0.9440741,36.83605009,12.91094938,267554973.0,2.39835916,16.0,2.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10940,2020-09-30,,,,,,,,,,,,,,,14.17,-0.1680922,NC,Raleigh,Mall,0.9440741,36.83605009,12.91094938,267554973.0,2.39835916,16.0,2.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10941,2020-10-31,,,,,,,,,,,,,,,14.57,-0.1680922,NC,Raleigh,Mall,0.9440741,36.83605009,12.91094938,267554973.0,2.39835916,16.0,2.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10942,2020-11-30,,,,,,,,,,,,,,,15.53,-0.1680922,NC,Raleigh,Mall,0.9440741,36.83605009,12.91094938,267554973.0,2.39835916,16.0,2.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10943,2020-12-31,,,,,,,,,,,,,,,15.01,-0.1680922,NC,Raleigh,Mall,0.9440741,36.83605009,12.91094938,267554973.0,2.39835916,16.0,2.0,116.86,1.02,2.66,83110.78,12.19,87.54,0.25,61.57,57514.9,147309.69,33.87,4.74,1.71,1.88,75.26,2.02,-1.63,82.35
10944,2021-01-31,,,,,,,,,,,,,,,15.35,-0.14700303,NC,Raleigh,Mall,0.944,36.83605009,12.91094938,267554973.0,2.39835916,16.0,2.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10945,2021-02-28,,,,,,,,,,,,,,,17.25,-0.11485838,NC,Raleigh,Mall,0.93605994,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10946,2021-03-31,,,,,,,,,,,,,,,17.36,-0.11485838,NC,Raleigh,Mall,0.93605994,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10947,2021-04-30,,,,,,,,,,,,,,,16.7,-0.11998163,NC,Raleigh,Mall,0.93155254,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10948,2021-05-31,,,,,,,,,,,,,,,16.21,-0.11998163,NC,Raleigh,Mall,0.93155254,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10949,2021-06-30,,,,,,,,,,,,,,,15.94,-0.11998163,NC,Raleigh,Mall,0.93155254,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10950,2021-07-31,,,,,,,,,,,,,,,15.54,0.17584484,NC,Raleigh,Mall,0.93041621,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10951,2021-08-31,,,,,,,,,,,,,,,17.34,0.15210994,NC,Raleigh,Mall,0.93041621,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10952,2021-09-30,,,,,,,,,,,,,,,17.06,0.15210994,NC,Raleigh,Mall,0.93041621,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10953,2021-10-31,,,,,,,,,,,,,,,17.65,0.31437824,NC,Raleigh,Mall,0.93119829,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10954,2021-11-30,,,,,,,,,,,,,,,16.84,0.31437824,NC,Raleigh,Mall,0.93119829,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10955,2021-12-31,,,,,,,,,,,,,,,13.2,0.31437824,NC,Raleigh,Mall,0.93119829,36.83605009,12.91094938,267554973.0,2.39835916,19.0,10.0,122.31,4.66,2.63,85303.0,12.12,87.62,0.25,62.28,60659.6,150367.0,33.9,4.72,1.7,1.85,75.64,1.98,7.56,-35.48
10956,2022-01-31,,,,,,,,,,,,,,,15.15,0.40805157,NC,Raleigh,Mall,0.93104519,36.62692011,12.91094938,267554973.0,2.39835916,17.0,10.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10957,2022-02-28,,,,,,,,,,,,,,,15.82,0.4116836,NC,Raleigh,Mall,0.91585902,36.90035352,12.23938023,325213163.0,2.47711117,18.0,2.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10958,2022-03-31,,,,,,,,,,,,,,,17.41,0.4116836,NC,Raleigh,Mall,0.91585902,36.90035352,12.23938023,325213163.0,2.47711117,18.0,2.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10959,2022-04-30,,,,,,,,,,,,,,,16.03,0.47807434,NC,Raleigh,Mall,0.91461799,36.90035352,12.23938023,325213163.0,2.47711117,18.0,2.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10960,2022-05-31,,,,,,,,,,,,,,,17.31,0.47807434,NC,Raleigh,Mall,0.91461799,36.90035352,12.23938023,325213163.0,2.47711117,18.0,2.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10961,2022-06-30,,,,,,,,,,,,,,,16.79,0.47807434,NC,Raleigh,Mall,0.91461799,36.90035352,12.23938023,325213163.0,2.47711117,18.0,2.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10962,2022-07-31,,,,,,,,,,,,,,,16.07,0.27567843,NC,Raleigh,Mall,0.91474202,36.90035352,12.23938023,325213163.0,2.47711117,18.0,2.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10963,2022-08-31,,,,,,,,,,,,,,,18.37,0.18636332,NC,Raleigh,Mall,0.91474202,36.90035352,12.23938023,325213163.0,2.47711117,14.0,1.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10964,2022-09-30,,,,,,,,,,,,,,,17.96,0.04914556,NC,Raleigh,Mall,0.91468539,36.90035352,12.23938023,325213163.0,2.47711117,14.0,1.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10965,2022-10-31,,,,,,,,,,,,,,,18.35,0.04914556,NC,Raleigh,Mall,0.91468539,36.90035352,12.23938023,325213163.0,2.47711117,14.0,1.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10966,2022-11-30,,,,,,,,,,,,,,,17.17,-0.08220445,NC,Raleigh,Mall,0.91468539,36.90035352,12.23938023,325213163.0,2.47711117,14.0,1.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10967,2022-12-31,,,,,,,,,,,,,,,17.72,-0.08220445,NC,Raleigh,Mall,0.91468539,36.90035352,12.23938023,325213163.0,2.47711117,14.0,1.0,132.07,7.98,2.64,87873.54,12.06,87.68,0.24,63.42,61639.91,148871.5,33.93,4.71,1.72,1.85,75.96,1.97,3.62,-23.33
10968,2023-01-31,,,,,,,,,,,,,,,16.3,-0.07660268,NC,Raleigh,Mall,0.92719698,36.85378055,12.23938023,325213163.0,2.47711117,14.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10969,2023-02-28,,,,,,,,,,,,,,,16.21,-0.07666716,NC,Raleigh,Mall,0.95053486,36.85378055,12.29706778,202619303.0,2.46086571,24.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10970,2023-03-31,,,,,,,,,,,,,,,17.76,-0.07666716,NC,Raleigh,Mall,0.95053486,36.85378055,12.29706778,202619303.0,2.46086571,24.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10971,2023-04-30,,,,,,,,,,,,,,,18.08,-0.12992354,NC,Raleigh,Mall,0.94982203,36.85378055,12.29706778,202619303.0,2.46086571,24.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10972,2023-05-31,,,,,,,,,,,,,,,19.11,-0.12992354,NC,Raleigh,Mall,0.94982203,36.85378055,12.29706778,202619303.0,2.46086571,24.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10973,2023-06-30,,,,,,,,,,,,,,,15.98,-0.12992354,NC,Raleigh,Mall,0.94982203,36.85378055,12.29706778,202619303.0,2.46086571,24.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10974,2023-07-31,,,,,,,,,,,,,,,14.63,-0.03757592,NC,Raleigh,Mall,0.94982203,37.06780732,12.29706778,202619303.0,2.46086571,24.0,1.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10975,2023-08-31,,,,,,,,,,,,,,,15.15,-0.03919049,NC,Raleigh,Mall,0.94982198,37.06780732,12.29706778,202619303.0,2.46086571,23.0,10.0,137.53,4.13,2.64,90372.93,12.0,87.74,0.24,63.86,62768.53,151743.22,33.95,4.7,1.51,1.63,76.23,1.74,3.6,19.63
10976,2023-09-30,,,,,,,,,,,,,,,16.914610061645504,0.0044745072363024,NC,Raleigh,Mall,0.9032251607952714,,,,,25.9162847995758,,,,,,,,,,,,,,,,,,,
10977,2023-10-31,,,,,,,,,,,,,,,19.819597167968745,-0.1390997398060463,NC,Raleigh,Mall,0.9469599218589364,,,,,30.36316287517548,,,,,,,,,,,,,,,,,,,
10978,2023-11-30,,,,,,,,,,,,,,,15.213445854187007,-0.0081084583632213,NC,Raleigh,Mall,0.918559995293034,,,,,23.181679964065548,,,,,,,,,,,,,,,,,,,
10979,2023-12-31,,,,,,,,,,,,,,,18.879226150512693,-0.1654025837371985,NC,Raleigh,Mall,0.9041902775047218,,,,,17.962357044219967,,,,,,,,,,,,,,,,,,,
10980,2024-01-31,,,,,,,,,,,,,,,17.487966728210445,-0.1215502055813443,NC,Raleigh,Mall,0.9273385627538838,,,,,18.14160811901092,,,,,,,,,,,,,,,,,,,
10981,2024-02-29,,,,,,,,,,,,,,,15.118567695617672,-0.1149617468918815,NC,Raleigh,Mall,0.928566821686084,,,,,24.491539597511288,,,,,,,,,,,,,,,,,,,
10982,2024-03-31,,,,,,,,,,,,,,,18.696071243286127,-0.0816491170094061,NC,Raleigh,Mall,0.925774842819378,,,,,21.73211348056793,,,,,,,,,,,,,,,,,,,
10983,2024-04-30,,,,,,,,,,,,,,,16.361348037719722,-0.0764677480523732,NC,Raleigh,Mall,0.9259908614822688,,,,,24.799900650978085,,,,,,,,,,,,,,,,,,,
10984,2024-05-31,,,,,,,,,,,,,,,17.134525451660153,-0.2242357793626228,NC,Raleigh,Mall,0.960150840703907,,,,,24.55976974964141,,,,,,,,,,,,,,,,,,,
10985,2024-06-30,,,,,,,,,,,,,,,17.12290103912353,-0.0926097351846361,NC,Raleigh,Mall,0.9249563663989258,,,,,21.68720495700836,,,,,,,,,,,,,,,,,,,
10986,2024-07-31,,,,,,,,,,,,,,,16.664395217895503,-0.2751480460552186,NC,Raleigh,Mall,0.9589277218619858,,,,,31.64231407642364,,,,,,,,,,,,,,,,,,,
10987,2024-08-31,,,,,,,,,,,,,,,14.41061122894287,-0.1109313171762851,NC,Raleigh,Mall,0.9279391365966408,,,,,27.06436228752136,,,,,,,,,,,,,,,,,,,
10988,2024-09-30,,,,,,,,,,,,,,,15.845921287536616,-0.1027688660512805,NC,Raleigh,Mall,0.9524355459278429,,,,,31.39587044715881,,,,,,,,,,,,,,,,,,,
10989,2024-10-31,,,,,,,,,,,,,,,18.9092202758789,-0.2346835669811183,NC,Raleigh,Mall,0.930219052433809,,,,,29.75319731235504,,,,,,,,,,,,,,,,,,,
10990,2024-11-30,,,,,,,,,,,,,,,14.802294006347651,-0.0910254449274157,NC,Raleigh,Mall,0.929898054759252,,,,,28.07236003875732,,,,,,,,,,,,,,,,,,,
10991,2024-12-31,,,,,,,,,,,,,,,17.45530624389648,-0.1655673368482674,NC,Raleigh,Mall,0.9506584747825444,,,,,25.838173151016232,,,,,,,,,,,,,,,,,,,
10992,2025-01-31,,,,,,,,,,,,,,,15.78495826721191,-0.0684326837256938,NC,Raleigh,Mall,0.9397958091751624,,,,,18.615577459335324,,,,,,,,,,,,,,,,,,,
10993,2025-02-28,,,,,,,,,,,,,,,15.299252777099603,-0.0767518215755015,NC,Raleigh,Mall,0.9514283536938846,,,,,28.98820614814758,,,,,,,,,,,,,,,,,,,
10994,2025-03-31,,,,,,,,,,,,,,,17.4568293762207,0.1020833752878945,NC,Raleigh,Mall,0.9332776930186492,,,,,26.1853711605072,,,,,,,,,,,,,,,,,,,
10995,2025-04-30,,,,,,,,,,,,,,,17.511212043762203,-0.1350947344926402,NC,Raleigh,Mall,0.9480368082365984,,,,,29.73735165596008,,,,,,,,,,,,,,,,,,,
10996,2025-05-31,,,,,,,,,,,,,,,16.44794021606445,-0.0267462349935853,NC,Raleigh,Mall,0.9525915940163956,,,,,16.496647000312805,,,,,,,,,,,,,,,,,,,
10997,2025-06-30,,,,,,,,,,,,,,,15.67160160064697,-0.1375761773294031,NC,Raleigh,Mall,0.93590827390692,,,,,27.11235523223877,,,,,,,,,,,,,,,,,,,
10998,2025-07-31,,,,,,,,,,,,,,,15.145541000366208,0.0327615016520029,NC,Raleigh,Mall,0.947511262371335,,,,,31.8601508140564,,,,,,,,,,,,,,,,,,,
10999,2025-08-31,,,,,,,,,,,,,,,16.026938018798823,-0.2143289571628955,NC,Raleigh,Mall,0.9678505717747116,,,,,17.07754564285278,,,,,,,,,,,,,,,,,,,
11000,2025-09-30,,,,,,,,,,,,,,,16.59437850952148,-0.0728020605368793,NC,Raleigh,Mall,0.9448328621592152,,,,,31.01650285720825,,,,,,,,,,,,,,,,,,,
11001,2025-10-31,,,,,,,,,,,,,,,19.23773254394531,-0.1777534824609449,NC,Raleigh,Mall,0.9606289311834084,,,,,21.76607251167297,,,,,,,,,,,,,,,,,,,
11002,2025-11-30,,,,,,,,,,,,,,,16.509767456054682,-0.384756904567151,NC,Raleigh,Mall,0.9265836748805188,,,,,16.8353973031044,,,,,,,,,,,,,,,,,,,
11003,2025-12-31,,,,,,,,,,,,,,,18.574918174743647,-0.255774718986634,NC,Raleigh,Mall,0.937372035034551,,,,,30.1490306854248,,,,,,,,,,,,,,,,,,,
12012,2019-01-31,,,,,,,,,,,,,,,3.81,-0.00044815,NC,Charlotte,Mall,0.92331995,35.7816406,11.34008542,633392154.0,1.96912682,27.0,11.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12013,2019-02-28,,,,,,,,,,,,,,,4.17,-0.00044815,NC,Charlotte,Mall,0.92201413,35.7816406,11.34008542,633392154.0,1.96912682,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12014,2019-03-31,,,,,,,,,,,,,,,3.39,-0.00044815,NC,Charlotte,Mall,0.92201413,35.7816406,11.29080004,633392154.0,1.94935828,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12015,2019-04-30,,,,,,,,,,,,,,,3.84,0.00070002,NC,Charlotte,Mall,0.92201413,35.7816406,11.29080004,633392154.0,1.94935828,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12016,2019-05-31,,,,,,,,,,,,,,,4.29,0.00070002,NC,Charlotte,Mall,0.92201413,35.7816406,11.29080004,633392154.0,1.94935828,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12017,2019-06-30,,,,,,,,,,,,,,,3.93,-0.00082481,NC,Charlotte,Mall,0.92201413,35.7816406,11.29080004,633392154.0,1.94935828,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12018,2019-07-31,,,,,,,,,,,,,,,3.17,-0.00082481,NC,Charlotte,Mall,0.92201413,35.7816406,11.29080004,633392154.0,1.94935828,27.0,17.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12019,2019-08-31,,,,,,,,,,,,,,,3.8,-0.00713793,NC,Charlotte,Mall,0.93905997,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12020,2019-09-30,,,,,,,,,,,,,,,4.71,-0.00713793,NC,Charlotte,Mall,0.93905997,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12021,2019-10-31,,,,,,,,,,,,,,,4.3,0.00505056,NC,Charlotte,Mall,0.939,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12022,2019-11-30,,,,,,,,,,,,,,,4.04,0.00505056,NC,Charlotte,Mall,0.939,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12023,2019-12-31,,,,,,,,,,,,,,,4.25,0.00505056,NC,Charlotte,Mall,0.939,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,115.68,1.33,2.47,54652.0,9.91,89.25,0.82,43.04,26613.94,129388.52,40.8,6.88,1.46,1.36,55.01,2.06,3.85,-9.52
12024,2020-01-31,,,,,,,,,,,,,,,4.09,0.01027743,NC,Charlotte,Mall,0.93905776,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12025,2020-02-29,,,,,,,,,,,,,,,4.41,0.01027743,NC,Charlotte,Mall,0.92718872,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12026,2020-03-31,,,,,,,,,,,,,,,5.42,0.01027743,NC,Charlotte,Mall,0.92718872,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12027,2020-04-30,,,,,,,,,,,,,,,9.0,-0.00038205,NC,Charlotte,Mall,0.92411908,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12028,2020-05-31,,,,,,,,,,,,,,,9.34,-0.16342402,NC,Charlotte,Mall,0.92411908,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12029,2020-06-30,,,,,,,,,,,,,,,8.94,-0.16342402,NC,Charlotte,Mall,0.92411908,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12030,2020-07-31,,,,,,,,,,,,,,,9.87,-0.16342405,NC,Charlotte,Mall,0.92407212,36.03152825,11.46582154,748382534.0,2.31107974,19.0,6.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12031,2020-08-31,,,,,,,,,,,,,,,11.04,-0.16305078,NC,Charlotte,Mall,0.92407212,36.09972675,11.46582154,748382534.0,2.31107974,20.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12032,2020-09-30,,,,,,,,,,,,,,,11.69,-0.17440836,NC,Charlotte,Mall,0.92407212,36.09972675,11.46582154,748382534.0,2.31107974,20.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12033,2020-10-31,,,,,,,,,,,,,,,11.5,-0.17440836,NC,Charlotte,Mall,0.92407212,36.09972675,11.46582154,748382534.0,2.31107974,20.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
12034,2020-11-30,,,,,,,,,,,,,,,11.25,-0.17440836,NC,Charlotte,Mall,0.92407212,36.09972675,11.46582154,748382534.0,2.31107974,20.0,3.0,116.86,1.02,2.44,55952.0,9.91,89.26,0.81,42.04,26473.06,138418.73,41.23,7.21,1.71,1.63,55.37,2.26,1.72,107.89
